,index,lat,lon
54470,63789,36.13606,-83.28408
54471,63790,36.32392,-86.86763
54472,63791,35.21912000000001,-80.83312
54473,63792,26.137048,-80.13884
54474,63793,26.13697,-80.13632
54475,63794,35.15116,-80.94563000000002
54476,63795,42.42849,-71.10363000000002
54477,63796,25.81911,-80.20608
54478,63797,25.94688,-80.18536999999998
54479,63798,26.67896,-80.15100000000002
54480,63799,35.195071,-80.827678
54481,63800,41.65071,-72.67201999999997
54482,63801,41.872159,-87.790068
54483,63802,28.577790000000004,-81.46776
54484,63803,35.191229,-80.874957
54485,63804,28.45033,-81.412249
54486,63805,30.18652,-81.64137
54487,63806,40.75628,-73.10994000000002
54488,63807,42.28211,-71.05851
54489,63808,40.25133,-74.15652
54490,63809,40.22663,-74.14446099999998
54491,63810,40.719998,-73.97871500000002
54492,63811,41.84946,-87.64414000000002
54493,63812,40.621345,-89.42545600000004
54494,63813,40.71886,-73.9755
54495,63814,42.37684,-87.88976
54496,63815,35.24548,-80.84891
54497,63816,40.77385,-73.82964
54498,63817,40.02436,-74.82364
54499,63818,35.261445,-80.795169
54500,63819,41.91579,-88.20875
54501,63820,33.957451,-80.99585
54502,63821,34.07391,-80.96467
54503,63822,33.87805,-81.0368
54504,63823,42.2626,-88.10171
54505,63824,34.064890000000005,-80.95648
54506,63825,42.265,-83.26337
54507,63826,35.00058,-81.98895999999998
54508,63827,35.73979,-78.7799
54509,63828,27.099061,-82.161362
54510,63829,42.206141,-87.99
54511,63830,41.88651,-87.92061
54512,63831,38.22953,-77.50492
54513,63832,34.10035,-80.95844
54514,63833,41.860439,-88.004818
54515,63834,35.151258,-80.79330999999998
54516,63835,35.22379,-80.84119
54517,63836,39.88891,-76.88606999999998
54518,63837,39.89588,-76.89873
54519,63838,28.607764000000003,-81.307581
54520,63839,25.8604,-80.32289
54521,63840,35.08533,-89.87541999999998
54522,63841,28.69025,-81.22321600000002
54523,63842,34.773394,-82.38376600000002
54524,63843,28.277579,-80.666297
54525,63844,34.77134,-82.27280999999998
54526,63845,28.2778,-80.666383
54527,63846,35.011614,-81.904005
54528,63847,33.90292,-84.24099
54529,63848,39.73454,-86.26438
54530,63849,39.73158,-86.26345
54531,63850,42.4284,-87.85491
54532,63851,35.20124000000001,-80.84366
54533,63852,42.37529,-87.928627
54534,63853,25.81212,-80.22859
54535,63854,28.349290000000003,-81.58064
54536,63855,35.213611,-80.835175
54537,63856,31.187325,-87.330722
54538,63857,26.30057,-80.21086
54539,63858,40.02796,-74.81998
54540,63859,35.22626,-80.84196999999998
54541,63860,40.02436,-74.82364
54542,63861,33.63257,-84.40743
54543,63862,40.75335,-74.1265
54544,63863,40.02796,-74.81998
54545,63864,40.6654,-73.8296
54546,63865,28.45264,-80.98456999999998
54547,63866,35.21657000000001,-80.78884000000002
54548,63867,35.25358,-80.91909
54549,63868,35.18968,-80.92155
54550,63869,43.178521,-87.964217
54551,63870,35.054143,-80.83789200000002
54552,63871,42.3929,-87.92666
54553,63872,27.94305,-82.33275
54554,63873,42.30022,-83.12185
54555,63874,41.37551,-71.958
54556,63875,40.855324,-74.615167
54557,63876,28.57766,-81.499511
54558,63877,42.49353,-83.30009
54559,63878,40.84191,-73.94536
54560,63879,40.84666,-73.94306
54561,63880,40.84552,-73.94318
54562,63881,26.39105,-80.09843000000002
54563,63882,30.309761,-81.647609
54564,63883,33.786557,-84.39081999999998
54565,63884,25.6842,-80.454047
54566,63885,38.617338,-90.179883
54567,63886,37.572859,-86.033565
54568,63887,39.90018,-74.84403
54569,63888,40.75279000000001,-74.11202
54570,63889,39.894281,-74.88174599999998
54571,63890,25.92331,-80.15579
54572,63891,40.82881,-73.84451999999997
54573,63892,40.73632,-73.58816
54574,63893,40.828339,-73.84451999999997
54575,63894,40.456048,-76.963503
54576,63895,40.441411,-76.990449
54577,63896,35.18655,-80.75913
54578,63897,35.186651,-80.758951
54579,63898,33.72395,-84.89654
54580,63899,41.68739,-86.87451
54581,63900,41.68738,-86.84934
54582,63901,35.152598,-80.970282
54583,63902,40.11159,-83.00884
54584,63903,35.210867,-80.759075
54585,63904,35.21567,-80.92296999999998
54586,63905,35.22566099999999,-80.845329
54587,63906,35.666327,-78.698206
54588,63907,30.35409000000001,-81.55512
54589,63908,35.666102,-78.69823199999998
54590,63909,34.07997,-84.66975
54591,63910,27.157611,-80.301957
54592,63911,41.90233,-87.92075
54593,63912,35.20167,-80.76059000000002
54594,63913,41.80329,-71.40379
54595,63914,35.24072,-80.84329
54596,63915,43.09622,-83.752433
54597,63916,40.02635,-82.99425
54598,63917,41.931283,-87.977248
54599,63918,41.928529,-87.97213599999998
54600,63919,42.2402,-87.99417
54601,63920,35.67344,-79.83066
54602,63921,28.49398,-81.45884000000002
54603,63922,27.93853,-82.74595
54604,63923,40.992319,-73.661885
54605,63924,42.0826,-73.97318
54606,63925,33.76607,-84.38639
54607,63926,42.33808,-83.12299
54608,63927,38.89732,-76.94997
54609,63928,40.90173,-74.02918000000003
54610,63929,37.05751,-88.65511
54611,63930,40.996909,-73.679884
54612,63931,39.21693,-76.64465
54613,63932,39.22114000000001,-76.64237
54614,63933,42.644006,-89.280295
54615,63934,42.649238,-89.28751700000002
54616,63935,35.07154,-90.01737
54617,63936,34.86956,-82.23078000000002
54618,63937,35.36749000000001,-86.21656999999998
54619,63938,35.366667,-86.21785899999998
54620,63939,39.62976,-86.07436
54621,63940,40.23639,-76.89378
54622,63941,35.335182,-80.753958
54623,63942,35.335297,-80.753896
54624,63943,39.99009,-75.20534
54625,63944,33.1318,-87.14408900000002
54626,63945,33.1167,-87.13981
54627,63946,40.845339,-73.93056
54628,63947,35.796781,-78.579189
54629,63948,32.564792,-84.152247
54630,63949,42.385931,-87.99556199999998
54631,63950,35.366667,-86.21785899999998
54632,63951,38.77537,-90.39509
54633,63952,40.67599000000001,-80.09595
54634,63953,33.765619,-84.385543
54635,63954,33.825782000000004,-84.489069
54636,63955,41.83286,-87.92868
54637,63956,33.6175,-84.4526
54638,63957,38.886,-77.09684
54639,63958,38.574423,-77.785826
54640,63959,38.578071,-77.78129200000002
54641,63960,39.928962,-86.175521
54642,63961,42.26904,-84.45588000000002
54643,63962,30.70009000000001,-86.74728
54644,63963,37.0668,-88.823757
54645,63964,37.06675,-88.800467
54646,63965,30.38700200000001,-81.55806700000002
54647,63966,41.39332,-73.59648
54648,63967,41.90578,-87.96486
54649,63968,26.220527,-81.800511
54650,63969,30.42718,-81.65647
54651,63970,40.49598,-79.91103000000003
54652,63971,40.49076,-79.884
54653,63972,39.22119,-76.8077
54654,63973,39.21645,-76.80556
54655,63974,26.04339,-80.16306999999998
54656,63975,40.49076,-79.884
54657,63976,39.96328,-75.18374
54658,63977,42.23092000000001,-83.57891
54659,63978,33.859997,-84.481425
54660,63979,40.54266,-74.29932
54661,63980,38.88982,-76.97896999999998
54662,63981,37.11139,-76.48061
54663,63982,38.88982,-76.97726999999998
54664,63983,25.901188,-80.211499
54665,63984,25.68743,-80.354652
54666,63985,25.96714,-80.24663000000002
54667,63986,42.349868,-87.874149
54668,63987,25.94229,-80.32386600000002
54669,63988,40.74847000000001,-73.75941
54670,63989,28.0491,-82.73869
54671,63990,43.05628,-76.15342
54672,63991,30.617055,-86.968976
54673,63992,42.31947,-87.86649
54674,63993,30.70009000000001,-86.74728
54675,63994,38.8314,-77.10876
54676,63995,26.053825,-80.16206
54677,63996,42.91431,-78.76634
54678,63997,42.1896,-87.82589
54679,63998,38.86069000000001,-77.00350999999998
54680,63999,27.74836,-82.67941
54681,64000,36.15074,-86.86543
54682,64001,28.32517,-82.325458
54683,64002,41.51175,-88.08139
54684,64003,27.832925,-82.680297
54685,64004,28.0489,-82.70861
54686,64005,27.854133,-82.762271
54687,64006,38.58158,-90.3567
54688,64007,38.61708,-90.24292
54689,64008,28.55326,-81.26419
54690,64009,25.964247,-80.165816
54691,64010,28.54708,-81.27017
54692,64011,41.66649,-71.50693000000003
54693,64012,41.39332,-73.59648
54694,64013,40.775819,-82.535327
54695,64014,42.183436,-87.92679100000002
54696,64015,40.91066,-74.55253
54697,64016,41.87417,-87.91808
54698,64017,27.57911,-82.51478
54699,64018,32.93604000000001,-80.04799
54700,64019,33.1167,-87.13981
54701,64020,42.330424,-87.83989
54702,64021,26.572305,-80.0696
54703,64022,40.83497,-73.87406
54704,64023,39.552232,-78.866247
54705,64024,39.560831,-78.859008
54706,64025,33.681,-84.31411
54707,64026,43.06440900000001,-87.92054
54708,64027,39.80158,-86.05112
54709,64028,41.89023,-87.96216
54710,64029,35.55649000000001,-82.6198
54711,64030,38.87059,-77.04571999999997
54712,64031,41.85697,-88.16093000000002
54713,64032,25.7824,-80.38600000000002
54714,64033,42.36016,-71.58764000000002
54715,64034,42.1542,-88.133241
54716,64035,29.338303000000003,-81.13095
54717,64036,33.286356,-84.291655
54718,64037,43.00197,-78.82239
54719,64038,40.798,-73.92909
54720,64039,41.77426,-87.94644
54721,64040,41.92513,-87.96842
54722,64041,33.58527,-84.14953
54723,64042,41.90584000000001,-87.959016
54724,64043,42.58314,-88.29626999999998
54725,64044,41.01624,-73.72423
54726,64045,40.79507,-73.468631
54727,64046,39.560831,-78.859008
54728,64047,39.084,-76.86247
54729,64048,38.30399,-85.8837
54730,64049,40.7073,-73.42560999999998
54731,64050,44.300212,-71.543277
54732,64051,42.3622,-83.07806
54733,64052,40.66539,-73.9965
54734,64053,40.77436,-82.54869000000002
54735,64054,40.84455,-73.90271
54736,64055,42.36078300000001,-83.077043
54737,64056,41.205729,-73.19084000000002
54738,64057,33.74823,-84.38603
54739,64058,33.74351,-84.38776999999997
54740,64059,33.7434,-84.38696
54741,64060,39.07826,-76.90191999999998
54742,64061,38.83337,-77.10327
54743,64062,40.140735,-74.26621899999998
54744,64063,40.141663,-74.268008
54745,64064,28.595222,-81.307317
54746,64065,28.45002,-81.48794000000002
54747,64066,28.450007,-81.48808000000002
54748,64067,41.43942,-90.32942
54749,64068,41.44464,-90.33145
54750,64069,41.44584,-90.33205
54751,64070,41.438755,-90.331941
54752,64071,41.440525,-90.33214
54753,64072,41.4405,-90.3292
54754,64073,41.44123,-90.33031
54755,64074,41.44464,-90.33145
54756,64075,40.6792,-74.00326
54757,64076,43.08568,-87.92114000000002
54758,64077,43.10905,-77.67454000000002
54759,64078,43.0928,-77.6815
54760,64079,29.94195,-90.0727
54761,64080,26.116954,-80.16858
54762,64081,40.860671,-73.97503
54763,64082,40.142333,-74.26464399999998
54764,64083,40.13282,-76.79811
54765,64084,42.3665,-71.59308
54766,64085,38.1911,-85.72438000000002
54767,64086,39.05899,-76.92474
54768,64087,38.8016,-77.51632
54769,64088,34.0267,-84.05272
54770,64089,42.168725,-88.592718
54771,64090,39.52754,-86.87312
54772,64091,39.83839,-85.56018
54773,64092,41.398978,-73.79225600000002
54774,64093,38.8016,-77.51632
54775,64094,28.536757,-80.999251
54776,64095,33.76477,-80.96391
54777,64096,35.483667,-79.19784399999998
54778,64097,35.27289000000001,-80.83577
54779,64098,25.9263,-80.24939
54780,64099,27.579194,-82.54042199999998
54781,64100,39.20729,-84.70378000000002
54782,64101,26.75055,-80.90188
54783,64102,39.97757,-83.160652
54784,64103,39.7184,-76.65292
54785,64104,40.5308,-80.12743
54786,64105,28.114916,-82.694672
54787,64106,40.63036,-75.47179
54788,64107,42.3709,-83.05436999999998
54789,64108,35.30591,-80.74973
54790,64109,36.90921,-76.25954
54791,64110,38.77073,-90.22674
54792,64111,36.90914,-76.25976999999997
54793,64112,40.86259,-73.97451
54794,64113,40.11233,-83.04103
54795,64114,38.2377,-85.6293
54796,64115,33.898003,-84.449203
54797,64116,35.074601,-80.77287
54798,64117,35.072908,-80.77346700000002
54799,64118,41.971868,-88.206959
54800,64119,40.254554,-75.34904499999998
54801,64120,28.531925,-81.240306
54802,64121,28.273979,-81.661638
54803,64122,35.364739,-80.835202
54804,64123,29.122492,-81.3519
54805,64124,35.143159999999995,-80.90163000000003
54806,64125,40.23764,-74.70155
54807,64126,41.02086,-73.62204
54808,64127,35.26190300000001,-80.795159
54809,64128,28.228248,-82.288476
54810,64129,29.13518,-81.35266
54811,64130,41.90635,-87.93396700000002
54812,64131,33.639423,-84.49448199999998
54813,64132,41.67821,-83.58776
54814,64133,42.490738,-83.330956
54815,64134,41.11998,-73.70553000000002
54816,64135,39.75479,-86.26443
54817,64136,39.36701,-77.55388
54818,64137,43.15698,-77.65442
54819,64138,39.93292,-74.96889
54820,64139,34.266690999999994,-77.869058
54821,64140,41.10793,-73.79982
54822,64141,35.2689,-80.9669
54823,64142,39.367004,-77.553862
54824,64143,42.16631,-88.06276
54825,64144,42.40858,-83.08072
54826,64145,35.146770000000004,-80.97213
54827,64146,35.30879,-80.76017
54828,64147,38.783191,-77.100928
54829,64148,26.67913,-80.16337
54830,64149,33.76485,-84.51952
54831,64150,35.214355,-80.872798
54832,64151,41.88677,-87.63014
54833,64152,35.12959,-80.94181999999998
54834,64153,35.214388,-80.87278
54835,64154,38.95119,-76.74906999999997
54836,64155,40.72395,-73.7747
54837,64156,40.715839,-73.81419100000002
54838,64157,42.38229000000001,-83.5142
54839,64158,40.80245,-73.9303
54840,64159,36.06073,-79.9031
54841,64160,26.12092,-80.24138
54842,64161,42.96143,-87.96110999999998
54843,64162,40.85933,-74.37424
54844,64163,42.96143,-87.96110999999998
54845,64164,42.826,-89.30360999999998
54846,64165,38.80566,-77.21388
54847,64166,36.74269,-80.77096
54848,64167,42.31878,-71.05213
54849,64168,35.29997,-82.40945
54850,64169,38.68296,-90.22756
54851,64170,41.7319,-72.7533
54852,64171,43.04361,-89.46781
54853,64172,42.859755,-85.83336899999998
54854,64173,28.46841,-81.27753299999998
54855,64174,38.52885,-90.40332
54856,64175,32.917362,-84.773696
54857,64176,32.91976,-84.77015
54858,64177,43.04361,-89.46781
54859,64178,37.21447,-77.45551999999998
54860,64179,37.63191,-79.43966
54861,64180,37.726365,-75.672916
54862,64181,43.04361,-89.46781
54863,64182,28.53962000000001,-81.31321
54864,64183,35.91237,-78.781921
54865,64184,40.43477,-79.96611
54866,64185,35.078776,-90.055588
54867,64186,35.84229000000001,-78.78518000000003
54868,64187,38.838447,-77.44115500000002
54869,64188,38.838385,-77.442394
54870,64189,37.21447,-77.45551999999998
54871,64190,39.0093,-77.15199
54872,64191,38.70286,-90.34335
54873,64192,40.7327,-74.11912
54874,64193,35.68627,-78.60406
54875,64194,41.38828,-73.59383000000003
54876,64195,28.504206,-81.33097
54877,64196,32.917362,-84.773696
54878,64197,37.183152,-77.48739599999998
54879,64198,27.76358,-80.55149
54880,64199,25.95252,-80.2289
54881,64200,38.70286,-90.34335
54882,64201,36.17238,-86.68881
54883,64202,34.387688,-81.686516
54884,64203,40.8046,-73.91228000000002
54885,64204,27.27665,-80.36043000000002
54886,64205,42.35776,-71.17735
54887,64206,29.96485,-90.0728
54888,64207,35.445736,-80.866247
54889,64208,35.203842,-80.753963
54890,64209,41.85939000000001,-88.05840400000002
54891,64210,41.65198,-70.94803
54892,64211,42.318614,-88.130433
54893,64212,40.88063,-73.86915
54894,64213,41.015931,-81.495784
54895,64214,39.08927,-84.5227
54896,64215,27.41067,-80.40101999999997
54897,64216,41.971868,-88.206959
54898,64217,32.919253000000005,-80.035543
54899,64218,39.88096,-75.54673000000003
54900,64219,28.811,-81.46173
54901,64220,39.88086,-75.54665
54902,64221,38.84352,-76.86381
54903,64222,40.83577,-73.82514
54904,64223,39.78672,-86.13543
54905,64224,41.21714,-73.25765
54906,64225,38.54407,-85.77816
54907,64226,39.71448,-74.27646
54908,64227,42.71388,-73.81945
54909,64228,32.4229,-90.14456
54910,64229,39.86558,-84.19357
54911,64230,40.08206,-74.76335
54912,64231,26.0664,-80.1649
54913,64232,25.7525,-80.2058
54914,64233,28.606199,-81.386565
54915,64234,27.95548,-82.47898
54916,64235,39.83406,-75.09052
54917,64236,41.84637,-70.84936
54918,64237,28.5457,-81.38229
54919,64238,39.811,-75.45413
54920,64239,36.10971,-80.16851
54921,64240,38.76647,-90.18033
54922,64241,42.39308,-73.82493000000002
54923,64242,42.400738,-88.066257
54924,64243,33.824793,-84.23401700000002
54925,64244,40.81854000000001,-73.29316999999998
54926,64245,41.17467,-73.15895
54927,64246,41.96931,-71.29601
54928,64247,41.85567,-71.42758
54929,64248,40.88673,-73.81323
54930,64249,39.41729,-76.63054
54931,64250,34.090090000000004,-80.95713
54932,64251,39.93869,-76.79956999999997
54933,64252,40.73649,-74.08516
54934,64253,38.98333,-76.34004
54935,64254,39.39541,-76.69293
54936,64255,38.99074,-76.37165999999998
54937,64256,26.069368,-80.165796
54938,64257,28.75127,-81.36527
54939,64258,42.204574,-87.939318
54940,64259,42.35957,-87.88315
54941,64260,33.538793,-83.087137
54942,64261,40.80212,-74.07288
54943,64262,40.170576,-82.519178
54944,64263,41.46896,-73.82106
54945,64264,40.18979,-82.51777
54946,64265,40.04381,-75.00289000000002
54947,64266,35.59468,-82.56300999999998
54948,64267,25.776557,-80.336759
54949,64268,27.887214,-82.330845
54950,64269,27.93777,-82.292509
54951,64270,42.52084,-83.62295
54952,64271,28.03551,-82.68225
54953,64272,42.41547,-88.12373000000002
54954,64273,41.128901,-78.762227
54955,64274,41.05759000000001,-73.82181
54956,64275,35.13609,-90.02433
54957,64276,40.80212,-74.07288
54958,64277,42.834589,-78.79279
54959,64278,36.04265,-86.6546
54960,64279,35.15316,-90.077273
54961,64280,39.99601,-82.9848
54962,64281,36.07135,-86.69083
54963,64282,40.73916,-74.06815999999998
54964,64283,35.0172,-85.25594
54965,64284,40.33315,-75.93969
54966,64285,34.14589,-81.23803000000002
54967,64286,40.73916,-74.06815999999998
54968,64287,25.90278,-80.32299
54969,64288,43.18162,-77.68365
54970,64289,35.71696,-78.58415
54971,64290,40.73922,-74.066819
54972,64291,42.39399,-82.99136999999997
54973,64292,25.91322000000001,-80.32486999999998
54974,64293,41.75465,-71.43719
54975,64294,25.90564,-80.32437
54976,64295,40.849,-73.92371
54977,64296,25.92515,-80.28803
54978,64297,40.84935,-73.94192
54979,64298,40.79678300000001,-73.97614399999998
54980,64299,38.62351,-90.18789
54981,64300,40.59916,-73.9048
54982,64301,43.14244,-77.58294000000002
54983,64302,41.72527,-87.68226999999996
54984,64303,40.66642,-73.78950999999998
54985,64304,42.75985,-73.75397
54986,64305,34.170297,-81.301344
54987,64306,30.35598,-81.66899000000002
54988,64307,41.67707,-72.86157
54989,64308,35.031982,-85.31988
54990,64309,40.45513,-76.51611
54991,64310,25.76119,-80.36831
54992,64311,40.93642,-73.8783
54993,64312,25.7824,-80.38600000000002
54994,64313,40.95987,-73.74056
54995,64314,25.62221,-80.37899
54996,64315,41.08115,-81.50368
54997,64316,27.93786,-82.21958000000002
54998,64317,25.587003,-80.47839
54999,64318,30.68193,-88.042723
55000,64319,31.64767,-86.77864
55001,64320,28.09354,-82.7397
55002,64321,28.191540000000003,-82.4653
55003,64322,31.02114000000001,-87.65284
55004,64323,28.37299,-81.56424
55005,64324,28.449890000000003,-81.48796
55006,64325,33.48107,-86.82700000000001
55007,64326,42.44015,-83.21982
55008,64327,27.04169000000001,-82.29997
55009,64328,33.54979,-86.77547
55010,64329,40.73852,-73.74022
55011,64330,35.97457,-79.0679
55012,64331,31.3562,-89.162867
55013,64332,35.83823,-78.6416
55014,64333,43.04115,-87.92520999999998
55015,64334,43.12137,-87.91713
55016,64335,27.923829,-82.49356
55017,64336,42.21215,-87.95545
55018,64337,36.05462,-79.767979
55019,64338,28.17129000000001,-82.35379
55020,64339,44.38269,-88.16441999999998
55021,64340,29.497457,-82.29489000000002
55022,64341,35.76734000000001,-78.496935
55023,64342,40.82546,-73.86457
55024,64343,38.5411,-90.30266
55025,64344,42.18383,-88.19095
55026,64345,42.369732,-88.169149
55027,64346,40.37258,-80.1101
55028,64347,37.75235,-87.39588
55029,64348,40.62435,-74.3074
55030,64349,40.90176,-74.13091
55031,64350,28.67394,-81.20845
55032,64351,28.677071,-81.20849
55033,64352,41.75432,-87.62565
55034,64353,30.00827,-90.22581
55035,64354,43.14244,-77.58294000000002
55036,64355,30.44784000000001,-88.92934
55037,64356,42.24048,-87.94459
55038,64357,39.67926,-75.48823
55039,64358,41.898377,-87.62408
55040,64359,40.88063,-73.86915
55041,64360,38.76843,-90.41035
55042,64361,25.861926,-80.208112
55043,64362,31.5677,-83.54581999999998
55044,64363,33.6988,-84.26168
55045,64364,40.06793,-76.29951
55046,64365,40.82813,-74.32547
55047,64366,31.7725,-81.37997
55048,64367,34.140124,-83.794113
55049,64368,40.77387,-74.04149
55050,64369,42.337549,-88.024135
55051,64370,35.75362,-78.58975
55052,64371,42.29103,-83.12995
55053,64372,41.28374,-72.93786999999998
55054,64373,35.334895,-81.462756
55055,64374,41.95181,-87.7274
55056,64375,40.572711,-74.3298
55057,64376,33.91957,-84.3328
55058,64377,35.76779000000001,-78.51174
55059,64378,39.96328,-75.18374
55060,64379,40.11106,-75.28698
55061,64380,28.56933,-81.37585
55062,64381,40.80702,-73.9338
55063,64382,41.985913,-87.78766999999998
55064,64383,41.964378,-87.74767
55065,64384,40.68884,-73.80897
55066,64385,38.76653,-90.18019
55067,64386,26.543407,-80.172724
55068,64387,36.502572,-87.349245
55069,64388,29.554023,-81.21866800000002
55070,64389,36.501373,-87.345422
55071,64390,39.86558,-84.19357
55072,64391,33.7526,-84.37907
55073,64392,41.47083,-81.17784300000002
55074,64393,41.47083,-81.17112900000002
55075,64394,33.74981,-84.38251
55076,64395,27.40847,-80.40038
55077,64396,28.37563,-81.50650999999998
55078,64397,28.356412,-81.52335
55079,64398,40.63445,-74.21056
55080,64399,40.84992,-73.94408
55081,64400,39.23133,-76.64602
55082,64401,40.84873,-74.01635999999998
55083,64402,27.645988,-80.52015899999998
55084,64403,39.20456,-76.63928
55085,64404,41.95216,-87.72834
55086,64405,29.3369,-81.13122
55087,64406,33.7526,-84.37907
55088,64407,39.20456,-76.63928
55089,64408,30.759743,-86.548457
55090,64409,40.75243,-73.89768000000002
55091,64410,33.977162,-84.265325
55092,64411,29.609183,-81.253395
55093,64412,39.36626,-76.50956
55094,64413,33.77129,-84.39005
55095,64414,27.95652,-82.46048
55096,64415,26.254690000000004,-80.13675
55097,64416,27.842095,-82.787001
55098,64417,40.64475,-73.792517
55099,64418,26.26895,-80.12631999999998
55100,64419,28.04911,-82.73849
55101,64420,41.91572,-87.66838
55102,64421,33.417790999999994,-84.44319899999998
55103,64422,38.946863,-76.82426
55104,64423,36.03193,-83.88648
55105,64424,33.75111,-84.38096
55106,64425,35.118469,-80.86971700000002
55107,64426,38.947209,-76.828856
55108,64427,30.384924,-81.93870600000002
55109,64428,39.67926,-75.48823
55110,64429,32.2199,-90.22717
55111,64430,39.239817,-76.61251800000002
55112,64431,39.270643,-84.35035
55113,64432,39.79977,-86.02439
55114,64433,39.78938,-86.0341
55115,64434,33.51016,-84.23533
55116,64435,37.45358,-77.42477
55117,64436,42.19754,-88.01865
55118,64437,41.81945,-87.62995
55119,64438,42.48059,-83.11263000000002
55120,64439,39.396483,-75.049634
55121,64440,27.38314,-82.44748
55122,64441,42.24028,-87.92525
55123,64442,42.30261,-89.14514
55124,64443,39.397649,-75.05667199999998
55125,64444,28.0917,-82.45451
55126,64445,35.236791,-80.920402
55127,64446,34.83325,-82.41969
55128,64447,39.602862,-75.916772
55129,64448,38.19856,-85.294256
55130,64449,39.602001,-75.93061
55131,64450,42.15422,-88.13606
55132,64451,27.38905,-82.51385
55133,64452,41.30381,-74.13175
55134,64453,32.23057,-81.63087
55135,64454,35.19481,-80.76629
55136,64455,34.798464,-82.372077
55137,64456,38.95131,-77.42945999999998
55138,64457,35.23762,-80.8001
55139,64458,34.005821000000005,-81.048435
55140,64459,35.80302000000001,-78.59432
55141,64460,35.81758,-78.60745
55142,64461,27.69883,-80.89522
55143,64462,36.06975,-80.31769
55144,64463,41.824741,-87.97209000000002
55145,64464,34.0731,-80.97272
55146,64465,39.06689,-76.88293
55147,64466,32.64629,-85.3508
55148,64467,31.278011,-89.290398
55149,64468,34.065,-89.90845999999998
55150,64469,41.83364,-87.6303
55151,64470,33.765121,-84.49292700000002
55152,64471,37.476189,-77.514139
55153,64472,28.609099,-81.47626
55154,64473,43.21434,-77.47912
55155,64474,42.241541,-88.004173
55156,64475,42.96548,-85.7056
55157,64476,35.16282,-80.8887
55158,64477,42.96232,-87.93866
55159,64478,42.95586,-87.93502
55160,64479,41.10989,-73.55187
55161,64480,41.2838,-72.95065
55162,64481,40.73449,-74.08113
55163,64482,35.21392,-80.83746
55164,64483,28.90477000000001,-81.2742
55165,64484,43.21434,-77.47912
55166,64485,25.80527,-80.20593000000002
55167,64486,42.34106,-87.96363000000002
55168,64487,25.96492000000001,-80.22927
55169,64488,41.825811,-71.424813
55170,64489,41.90435,-87.91994
55171,64490,42.23987,-87.86216999999998
55172,64491,43.37848,-84.60249300000002
55173,64492,26.62952,-80.067522
55174,64493,30.7556,-85.27741
55175,64494,40.777592,-74.130352
55176,64495,42.47878,-87.82370999999998
55177,64496,30.75334,-85.27263
55178,64497,28.52302,-82.228572
55179,64498,40.87915,-73.92008
55180,64499,28.234345,-82.666944
55181,64500,42.41732,-83.21871999999998
55182,64501,28.57355,-81.26476
55183,64502,28.59737,-81.28667
55184,64503,28.56538,-81.1482
55185,64504,42.12381,-86.38404
55186,64505,28.56524000000001,-81.14796
55187,64506,40.28992,-75.1535
55188,64507,28.45096,-81.38416
55189,64508,40.28041,-75.18101
55190,64509,28.230791,-80.701716
55191,64510,33.70767,-84.24765
55192,64511,42.223689,-87.873221
55193,64512,41.70337,-73.9505
55194,64513,39.41117,-74.54839
55195,64514,41.85924,-88.076352
55196,64515,28.873666,-82.092271
55197,64516,35.89544,-87.6386
55198,64517,41.845786,-87.982184
55199,64518,26.11366,-80.31045
55200,64519,42.42996,-87.832963
55201,64520,39.084608,-88.614613
55202,64521,28.51025,-81.23605400000002
55203,64522,40.03829,-83.12509
55204,64523,34.961218,-85.168446
55205,64524,40.77084,-73.27981
55206,64525,25.78472,-80.20203000000002
55207,64526,41.60452,-87.58294000000002
55208,64527,28.0797,-81.97802
55209,64528,28.45182,-81.16662
55210,64529,38.622408,-90.188221
55211,64530,25.92581,-80.25511999999998
55212,64531,28.25771,-81.33176
55213,64532,42.56466,-88.97904
55214,64533,35.02511,-80.96706
55215,64534,43.02597,-87.92179
55216,64535,40.797744,-77.643073
55217,64536,41.75006,-72.658
55218,64537,39.58463,-76.09707
55219,64538,28.56107,-81.27776
55220,64539,42.428933,-83.21918000000002
55221,64540,28.42759,-81.47502
55222,64541,43.72928,-70.23411999999999
55223,64542,41.719914,-87.624719
55224,64543,33.69399,-84.49998000000002
55225,64544,35.134536,-80.89183
55226,64545,39.697822,-86.144465
55227,64546,25.82905,-80.20636
55228,64547,43.19403,-77.62354
55229,64548,42.63633,-84.47792
55230,64549,42.06668,-88.14494
55231,64550,35.23009000000001,-80.836591
55232,64551,41.02181,-73.72823000000002
55233,64552,35.08705,-80.81205
55234,64553,35.22307,-80.86719000000002
55235,64554,39.99366,-85.84743
55236,64555,40.122979,-75.23582900000002
55237,64556,40.64066,-74.28988000000003
55238,64557,38.70123,-90.265598
55239,64558,33.66019,-84.49755
55240,64559,40.074237,-75.52667
55241,64560,27.83932,-82.68766
55242,64561,41.68405,-87.71508299999998
55243,64562,40.75574,-73.77664
55244,64563,38.866947,-77.064888
55245,64564,39.931469,-74.960689
55246,64565,41.91998,-87.67429
55247,64566,41.17445,-73.18822
55248,64567,35.24072,-80.84329
55249,64568,28.48278,-81.45898000000003
55250,64569,34.01985,-81.10553
55251,64570,25.627069,-80.379311
55252,64571,40.477219,-77.042484
55253,64572,39.93225,-75.3641
